pl_name,hostname,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_insol,pl_orbsmax,pl_orbper,pl_orbeccen,st_teff,st_rad,st_mass,st_lum,st_logg,KMeans_Cluster,HZ_Status,ESI
Kepler-1541 b,Kepler-1541,1.16,1.65,5.81,819.6298815085729,75.56,0.07555,8.40691199,0.0,5282.0,0.81,0.86,-0.33627,4.56,0,Outside HZ,0.7039641342832714
Kepler-169 e,Kepler-169,2.2,5.48,2.83,595.0,28.548,0.105,13.767102,0.0,4997.0,0.763,0.825,-0.49611,4.582,0,Outside HZ,0.6723683052839964
Kepler-1844 b,Kepler-1844,3.03648191,9.46,1.86,1170.4789764020159,314.25,0.0478,3.924510002,0.0,5776.0,0.849,0.939,0.22606,4.554,3,Outside HZ,0.4715255378582583
HD 39194 b,HD 39194,1.99,4.62,3.22,915.16,112.2269,0.05895,5.63692,0.101,5205.0,0.783742,0.86,-0.40894,4.53,3,Outside HZ,0.5957807741041726
TOI-481 b,TOI-481,11.09691,486.2799,1.96,1108.8657896864145,253.126,0.097,10.33111,0.153,5735.0,1.66,1.14,0.43457,4.06,2,Outside HZ,0.36356783802084186
KMT-2017-BLG-2331L b,KMT-2017-BLG-2331L,14.2,171.0,0.328,,,2.14,,,,,0.4,,,2,Unknown,
Kepler-1311 d,Kepler-1311,9.65837605,67.5,0.412,391.0,6.0,0.68434,197.5110016,0.0,5616.0,1.674,1.032,0.47186,4.004,1,Outside HZ,0.43248800089815986
2MASS J12073346-3932539 b,2MASS J12073346-3932539,15.69257298,1652.7077164,2.35,0.0,0.0,46.0,,,2825.0,0.21887,0.188001,-2.56086,5.03186,1,Conservative HZ,0.0
Kepler-1669 b,Kepler-1669,2.78043818,8.15,2.08,530.0,18.66,0.0745,9.51216,0.0,4303.0,0.714145,0.67,-0.80265,4.55657,0,Outside HZ,0.6456870866075178
Kepler-537 b,Kepler-537,1.41,2.57,5.04,1275.0538077669482,442.522,0.04317,3.247555219,0.0,5763.0,0.99,1.07,-0.03874,4.47,3,Outside HZ,0.577690460999344
TOI-2285 b,TOI-2285,1.77,19.5,,358.0,3.91,0.1363,13.635109,0.3,3491.0,0.464,0.454,-1.54212,4.77262,0,Outside HZ,0.6680775221148535
BD+45 564 b,BD+45 564,13.6,432.24663352,0.944,238.82,0.579,0.83,307.88,0.12,5004.0,0.813064,0.81,-0.39918,4.22,1,Conservative HZ,0.4662937120100691
K2-170 b,K2-170,1.41817537,2.6,5.01,,,,7.576544,,5748.0,0.981614,0.963657,0.0717,4.34,0,Unknown,
Kepler-1069 b,Kepler-1069,1.6,3.19,4.28,823.0,78.175,0.16587,23.8990296,0.0,5722.0,0.98,0.99,0.37196,4.46,0,Outside HZ,0.6603493902174827
Kepler-558 b,Kepler-558,2.37,6.21,2.56,549.1593506878131,15.227,0.1759,29.00790538,0.0,5242.0,0.81,0.85,-0.38422,4.56,0,Outside HZ,0.6735392429327783
Kepler-315 c,Kepler-315,4.15,16.1,1.24,291.0,1.722,0.791,265.469335,0.0,5796.0,1.037,0.831,0.00383,4.377,0,Optimistic HZ,0.6617836941728872
Kepler-997 b,Kepler-997,1.36,2.42,5.29,1835.4420693960378,1900.131,0.04022,2.707306716,0.0,6150.0,1.56,1.22,0.49569,4.14,3,Outside HZ,0.5016802988696182
HD 215152 b,HD 215152,13.455374162854216,565.41673605,,846.89,90.3745,0.057638,5.75999,0.0,4935.0,0.73,0.77,-0.52254,4.4,2,Outside HZ,0.3656332861376124
Kepler-635 b,Kepler-635,2.64,7.46,2.23,1037.4194012945345,193.927,0.18332,23.44971004,0.0,6174.0,1.51,1.33,0.73514,4.2,3,Outside HZ,0.518681743161882
OGLE-2018-BLG-0532L b,OGLE-2018-BLG-0532L,2.37,6.228,2.57,,,1.064,,,,,0.195,,,0,Unknown,
Kepler-575 b,Kepler-575,2.39,6.3,2.54,959.6369057297642,141.987,0.0788,9.37891944,0.0,5710.0,0.95,0.97,-0.08379,4.47,3,Outside HZ,0.5523918220954238
Kepler-1848 b,Kepler-1848,1.4088539,2.57,5.05,866.3087862362236,94.3,0.05835,5.604020119,0.0,4847.0,0.737,0.756,-0.51304,4.581,3,Outside HZ,0.6706424681698763
Kepler-80 b,Kepler-80,2.67,6.93,1.38,754.9333127613133,54.382,0.0648,7.05246,0.0049,4540.0,0.678,0.73,-0.76955,4.639,0,Outside HZ,0.5377985111186354
Kepler-748 b,Kepler-748,2.52,6.9,2.37,1273.07259956218,439.778,0.0745,7.40742793,0.0,5934.0,1.1,1.07,0.36017,4.38,3,Outside HZ,0.48615993339331615
K2-266 b,K2-266,3.3,11.26782377,1.72,1515.0,879.5,0.01306,0.658524,,4285.0,0.703,0.686,-0.82333,4.581,3,Outside HZ,0.4139405733972463
Kepler-1268 b,Kepler-1268,2.03,4.78,3.14,701.9647032629558,40.652,0.2383,40.9903986,0.0,5904.0,1.09,1.06,0.34483,4.38,0,Outside HZ,0.6517671818728941
Kepler-1525 b,Kepler-1525,0.91,0.693,5.05,1437.5978063459843,715.106,0.03557,2.416601183,0.0,5748.0,1.04,1.07,-0.0112,4.44,3,Outside HZ,0.5677202354076741
GJ 163 b,GJ 163,3.25,10.6,1.7,438.49,5.3165,0.0607,8.63182,0.073,3500.0,0.409738,0.4,-1.708,4.81775,0,Outside HZ,0.6480293455403495
HAT-P-21 b,HAT-P-21,12.44199,1547.8321,3.633781,1287.1409231776133,459.542,0.05037,4.12448,0.23,5588.0,1.21,1.24,0.18184,4.33,2,Outside HZ,0.3470291552299884
HD 134987 b,HD 134987,13.5,511.7063,1.14,339.45,2.7435,0.81,258.17999,0.23,5736.0,1.22,1.1,0.25527,4.31,1,Outside HZ,0.4816654285821326
HD 73526 b,HD 73526,13.1,978.9164,2.39,414.37,5.1529,0.65,188.3,0.19,5601.0,1.53,1.14,0.33788,4.12,1,Outside HZ,0.4987101433056842
HD 95127 b,HD 95127,12.4,3378.5329,9.74,912.9349172322358,116.3001,1.28,482.0,0.11,4218.0,41.01,3.7,2.28,1.78,1,Outside HZ,0.36700596617001513
Kepler-1915 b,Kepler-1915,3.21798413,10.4,1.71,881.4118304462776,101.05,0.114,13.83539963,0.0,6020.0,1.057,1.03,0.06133,4.403,0,Outside HZ,0.5141351430066785
Kepler-1198 b,Kepler-1198,1.47,2.76,4.77,896.3344305289193,108.069,0.0732,7.6847716,0.0,5517.0,0.9,0.93,-0.23165,4.5,3,Outside HZ,0.6547356061058062
Kepler-1576 b,Kepler-1576,1.04,1.12,5.47,983.440935533742,156.608,0.07211,6.98471973,0.0,5876.0,1.06,1.05,-0.06329,4.4,3,Outside HZ,0.673570768381269
Kepler-255 b,Kepler-255,1.55,3.02,4.46,971.0,174.395,0.063,5.714606,0.0,5573.0,0.933,0.867,-0.18311,4.516,3,Outside HZ,0.6264702730291741
Kepler-1348 b,Kepler-1348,1.94,4.42,3.33,738.0017741592944,49.665,0.1834,27.5722742,0.0,5911.0,1.04,1.04,0.20429,4.42,0,Outside HZ,0.6493563680483153
TOI-251 b,TOI-251,2.74,317.83,,1134.8979913967958,277.7462,0.05741,4.93777,0.0,5875.0,0.881,1.036,-0.0804,4.56,2,Outside HZ,0.27755359086790826
Kepler-310 b,Kepler-310,1.19,1.81,5.9,723.8747398388052,45.97,0.111,13.930698,0.0,5797.0,0.876,0.854,-0.23934,4.521,0,Outside HZ,0.7312855443401086
KELT-19 A b,KELT-19 A,21.40919,1293.5681,0.744,1935.0,2340.0,0.0637,4.6117093,,7500.0,1.83,1.62,0.97772,4.127,2,Outside HZ,0.2182976515236826
Kepler-337 b,Kepler-337,1.54,2.99,4.5,1755.1999188686602,1589.012,0.045,3.292781,0.0,5684.0,1.761,1.081,0.48057,4.004,3,Outside HZ,0.4947239972319913
Kepler-709 b,Kepler-709,2.92,8.85,1.95,613.0,28.216,0.1173,16.08524954,0.0,5071.0,0.77,0.8,-0.48148,4.58,0,Outside HZ,0.6053082514437278
K2-21 b,K2-21,1.84,4.04,2.7,500.0,10.0,0.076,9.325038,0.1,4222.06,0.646783,0.676023,-0.98492,4.828,0,Outside HZ,0.7205672785524417
Kepler-1638 b,Kepler-1638,1.87,4.16,3.5,358.3208390874749,2.76,0.745,259.33683,0.0,5710.0,0.95,0.97,-0.114,4.47,0,Outside HZ,0.8240692447086434
PSR J2322-2650 b,PSR J2322-2650,13.9,252.643067,1.84,,,0.0102,0.322963997,0.0017,,,1.4,,,2,Unknown,
Kepler-114 d,Kepler-114,2.53,3.9,0.22,656.0565003271963,31.016,0.08358,11.776,0.0,4660.0,0.54,0.56,-0.6853,4.72,0,Outside HZ,0.3955285114097356
Kepler-1546 b,Kepler-1546,3.13,9.96,1.78,671.0,36.302,0.1366,19.5974971,0.0,5623.0,0.93,0.95,-0.12963,4.48,0,Outside HZ,0.572722251135662
KOI-1843.03,Kepler-974,0.61,8.0,,1802.9956311090314,1769.292,0.005,0.1768913,,3584.0,0.45,0.46,-1.35426,4.8,3,Outside HZ,0.2301179382777275
EPIC 220674823 b,EPIC 220674823,1.606,7.54,10.684836,2272.734915868987,4467.0,0.0132,0.57130782,0.0,5578.0,0.99,0.913,-0.11919,4.408,3,Outside HZ,0.39642152122656393
Kepler-348 c,Kepler-348,1.33,2.33,5.44,944.5369094140664,133.259,0.138,17.265427,0.0,6177.0,1.359,1.189,0.4331,4.244,3,Outside HZ,0.659032318151067
Kepler-925 b,Kepler-925,2.34,6.08,2.61,394.0,5.833,0.1805,33.8678531,0.0,4673.0,0.72,0.77,-0.68406,4.62,0,Outside HZ,0.7483137545840597
Kepler-1380 b,Kepler-1380,1.43,2.63,4.94,856.4972909633346,90.1,0.0917,10.3108245,0.0,5570.0,0.94,0.96,0.47259,4.48,0,Outside HZ,0.6706866824728599
Kepler-311 b,Kepler-311,1.7,3.53,3.95,1047.223007136409,201.362,0.087,9.176092,0.0,5905.0,1.188,0.994,0.19328,4.308,3,Outside HZ,0.5930424024112668
TOI-6008 b,TOI-6008,1.03,4.0,,707.0,41.5,0.010777,0.8574347,,3075.0,0.242,0.23,-2.32873,5.01,3,Outside HZ,0.5901377870960745
Kepler-916 b,Kepler-916,1.76,3.75,3.78,503.0,14.683,0.1885,32.2968798,0.0,5248.0,0.81,0.85,-0.27846,4.56,0,Outside HZ,0.7594482581287966
WASP-68 b,WASP-68,14.79588,343.2564,0.665,1490.0,843.4794,0.06206,5.0843,0.0,5910.0,1.79,1.49,0.505,4.17,2,Outside HZ,0.2646273020586747
Kepler-740 b,Kepler-740,4.57,18.9,1.09,1268.0406166111497,432.866,0.0462,3.584101216,0.0,5438.0,0.87,0.91,-0.12268,4.52,3,Outside HZ,0.3920989944939566
Kepler-1008 b,Kepler-1008,1.28,2.18,5.71,678.1412228353281,35.408,0.09755,12.43931193,0.0,5066.0,0.78,0.81,-0.50671,4.56,0,Outside HZ,0.7436946802461445
Kepler-757 b,Kepler-757,1.36,2.42,5.29,2114.26066087628,3345.453,0.019,1.022678821,0.0,6014.0,1.13,1.08,0.16044,4.37,3,Outside HZ,0.47217512176287957
WASP-129 b,WASP-129,10.42437,317.83,1.6,1198.7426391305216,345.7201,0.0628,5.748145,0.096,5900.0,0.9,1.0,0.11182,4.53,2,Outside HZ,0.3508577975076831
Kepler-954 b,Kepler-954,2.32,5.99,2.64,598.8400613140404,21.531,0.1202,16.78176602,0.0,4990.0,0.76,0.82,-0.5722,4.59,0,Outside HZ,0.6595979587411107
Kepler-633 b,Kepler-633,1.63,3.29,4.17,1283.5957421252833,454.5,0.08185,8.50340718,0.0,5899.0,1.15,1.02,0.16,4.32,3,Outside HZ,0.5538931188171426
Kepler-508 b,Kepler-508,1.64,3.33,4.15,774.9143204741948,60.372,0.17274,25.30889748,0.0,6025.0,1.25,1.16,0.28949,4.3,0,Outside HZ,0.6703067254354198
Kepler-1264 b,Kepler-1264,1.18,1.76,5.89,1939.2385388659482,2367.804,0.01839,0.968526023,0.0,5791.0,0.98,0.99,-0.05475,4.45,3,Outside HZ,0.49709311920366905
Kepler-1515 b,Kepler-1515,9.55,66.2,0.418,435.4013775858977,6.017,0.75235,214.3114164,0.0,6511.0,1.41,1.3,0.56587,4.26,1,Outside HZ,0.4212717676623906
HAT-P-5 b,HAT-P-5,13.56289,311.4734,0.668403,1517.0,850.6754,0.04073,2.78849,0.0,5960.0,1.12,1.04,0.187,4.37,2,Outside HZ,0.26578481491356054
Kepler-1188 b,Kepler-1188,2.08,4.98,3.04,997.2227447322431,165.573,0.135,17.1369543,0.0,5913.0,1.06,1.04,0.39786,4.4,3,Outside HZ,0.5689700372447809
Kepler-1598 b,Kepler-1598,0.95,0.809,5.18,1165.0498531812682,308.46,0.05207,4.34195123,0.0,5940.0,1.09,1.07,-0.03931,4.39,3,Outside HZ,0.6241544938631909
Kepler-1299 b,Kepler-1299,2.98,9.17,1.9,720.6088893526428,45.146,0.1357,19.9400874,0.0,5609.0,0.91,0.94,-0.10621,4.5,0,Outside HZ,0.5686204340124178
Kepler-19 c,Kepler-19,3.68,13.1,1.44,589.64,22.1608,0.1765736996,28.731,0.21,5544.0,0.859,0.936,-0.16056,4.51,0,Outside HZ,0.5638263471183752
Kepler-363 b,Kepler-363,1.16,1.65,5.81,1563.403846390868,1000.243,0.048,3.614568,0.0,5593.0,1.485,1.226,0.36465,4.152,3,Outside HZ,0.5469370459376679
K2-396 b,K2-396,1.579,3.12,4.35,,,,0.673862,,5236.0,0.92,0.954,-0.23007,4.488,3,Unknown,
K2-347 b,K2-347,2.41,6.39,2.51,640.0,,,7.187257,,4599.0,0.63,0.66,-0.89434,4.65,0,Unknown,0.6370012112692609
Wolf 1069 b,Wolf 1069,1.08,1.26,5.5,250.1,0.652,0.0672,15.564,,3158.0,0.1813,0.167,-2.53106,4.93,0,Conservative HZ,0.954152444706729
Kepler-1592 b,Kepler-1592,1.54,2.99,4.5,1839.823626086478,1918.34,0.04,3.05710069,0.0,6213.0,1.28,1.18,0.50716,4.29,3,Outside HZ,0.48495769372180436
Kepler-530 b,Kepler-530,3.01,9.32,1.88,540.0165165860634,14.238,0.21491,39.30941904,0.0,5697.0,0.89,0.97,-0.13247,4.53,0,Outside HZ,0.6245805273643588
Kepler-1514 c,Kepler-1514,1.1758241,1.74,5.88,1066.0,193.0,0.0997,10.514181,0.32,6145.0,1.289,1.196,0.32838,4.295,3,Outside HZ,0.6352829141329532
HIP 5763 b,HIP 5763,14.2,162.09248757,0.311,440.9,6.2967,0.17,30.014,0.054,4352.0,0.750378,0.72,-0.73999,4.52002,1,Outside HZ,0.36553181060304774
Kepler-145 c,Kepler-145,4.32,79.4,2.58,795.9317035075982,67.193,0.26244,42.882,0.11,6022.0,1.85,1.32,0.69164,4.02,0,Outside HZ,0.504399715367838
Kepler-936 b,Kepler-936,1.45,2.7,4.87,945.0698285974256,133.56,0.0954,10.56134221,0.0,5482.0,0.89,0.92,-0.19,4.51,3,Outside HZ,0.6444291008223637
Kepler-445 b,Kepler-445,1.58,3.12,4.35,569.8676780008049,17.657,0.0217,2.984151,0.0,3157.0,0.21,0.18,-2.09994,4.92504,0,Outside HZ,0.7524273018481071
K2-192 b,K2-192,1.52,2.92,4.57,1020.692539049455,181.7191,0.049,4.162817,,5222.0,0.81,0.9,-0.36021,4.57,3,Outside HZ,0.6178769932035294
Kepler-407 c,Kepler-407,12.3,4000.0,11.8,146.73,0.0854,3.27090369,3000.0,0.221479,5476.0,1.01,1.0,-0.03934,4.426,1,Outside HZ,0.41655482516906456
Kepler-368 c,Kepler-368,3.88,14.3,1.35,643.3441678762309,28.681,0.36,72.379334,0.0,5502.0,2.019,1.165,0.56235,3.903,0,Outside HZ,0.5373602770412572
TOI-2337 b,TOI-2337,10.08808263,508.5254512,2.72,1386.9771338399141,619.5809,,2.99432,0.019,4780.0,3.22,1.325,0.689,3.5,2,Outside HZ,0.35140420973396125
Kepler-1834 c,Kepler-1834,1.22,1.98,5.99,1680.1639321465639,1334.22,0.015,0.766691517,0.0,4821.0,0.788,0.765,-0.57662,4.529,3,Outside HZ,0.5240997303778978
Kepler-454 d,Kepler-454,13.3,734.18362017,1.71,125.37,0.0434,5.1,4073.0,0.089,5687.0,1.066,1.03,0.05259,4.4,1,Outside HZ,0.41391416114963175
Kepler-616 d,Kepler-616,2.653,7.52,2.21,499.0,14.69,0.2749,51.06740189,0.0,6004.0,0.977,1.061,-0.11149,4.484,0,Outside HZ,0.6686778667441081
TOI-3896 b,TOI-3896,3.14949237,10.1,1.78,966.0,144.988,,4.37730369667,,5110.91,0.747752,0.86,-0.45834,4.5671,3,Outside HZ,0.5015333813681248
Kepler-1595 b,Kepler-1595,1.23,2.04,6.02,980.0,185.568,0.051,4.56380468,0.0,5203.0,0.8,0.84,-0.36327,4.56,3,Outside HZ,0.6491081130880628
Kepler-871 b,Kepler-871,3.74,13.5,1.42,830.6906883661593,79.722,0.1572,22.0459018,0.0,5993.0,1.14,1.11,0.30895,4.37,0,Outside HZ,0.49803176289628465
TOI-1036 b,TOI-1036,6.28499593,32.5,0.719,1294.0,466.528,,3.77952125496,,5664.68,1.17554,1.03,0.14017,4.2582,2,Outside HZ,0.3421320851321628
Kepler-1478 b,Kepler-1478,1.73,3.64,3.86,844.8101831231643,85.282,0.1681,26.0840594,0.0,5904.0,1.06,1.04,0.30415,4.41,0,Outside HZ,0.6396585623997262
Kepler-1966 b,Kepler-1966,1.10479327,1.39,5.66,799.1313603293564,68.28,0.0763,8.617429733,0.0,5009.0,0.84,0.797,-0.56655,4.491,0,Outside HZ,0.7185414549697015
Kepler-1308 b,Kepler-1308,0.52,0.0933,3.65,767.5448779825398,58.108,0.025,2.104338119,0.0,3468.0,0.34,0.35,-1.50254,4.92,3,Outside HZ,0.6210223446647295
Kepler-1172 b,Kepler-1172,3.2,10.3,1.73,675.0,26.356,0.168,26.0204423,0.0,5558.0,0.89,0.92,-0.16073,4.51,0,Outside HZ,0.5671863543193716
Kepler-1912 b,Kepler-1912,1.35670508,2.41,5.3,1047.792019667473,201.8,0.06489,6.059219837,0.0,5734.0,0.962,0.977,-0.04936,4.462,3,Outside HZ,0.6302781434978207
TOI-1750 b,TOI-1750,2.78943837,8.19,2.07,668.0750709174544,33.352,,11.33727129656,,4683.75,0.768675,0.767,-0.56157,4.5358,0,Outside HZ,0.5973452816974981
Kepler-1964 b,Kepler-1964,1.7810587,3.83,3.73,1075.2509042815955,223.8,0.0322,2.440829992,0.0,4803.0,0.698,0.752,-0.631,4.623,3,Outside HZ,0.5793810294269348
Kepler-143 b,Kepler-143,2.41,6.39,2.51,916.9004422057059,118.334,0.127,16.007583,0.0,5848.0,1.359,0.982,0.29363,4.202,0,Outside HZ,0.5603053625982919
Kepler-735 b,Kepler-735,2.95,9.01,1.93,657.0,32.679,0.0965,11.51516988,0.0,5107.0,0.8,0.85,-0.51697,4.57,0,Outside HZ,0.5894689901011866
Kepler-1067 c,Kepler-1067,1.74682428,3.7,3.81,1033.2118738325134,190.8,0.06069,5.425839901,0.0,5594.0,0.934,0.981,-0.14725,4.489,3,Outside HZ,0.5914033190512542
WASP-29 b,WASP-29,8.63093,73.1009,0.65,970.0,121.7724,0.0457,3.92273,0.03,4800.0,0.79,0.77,-0.52509,4.5,2,Outside HZ,0.3525856737857835
Kepler-1532 b,Kepler-1532,1.35,2.39,5.34,1786.5879674641415,1705.762,0.0206,1.093663559,0.0,5559.0,0.88,0.91,-0.14116,4.51,3,Outside HZ,0.5083956528997746
Kepler-215 d,Kepler-215,2.39,23.6,9.5,597.9550409718041,21.404,0.185,30.864423,0.0,5739.0,1.027,0.788,-0.1172,4.364,0,Outside HZ,0.6315360775907136
CoRoT-21 b,CoRoT-21,14.5717,718.2958,1.36,2044.44,2915.5997,0.0417,2.72474,0.0,6200.0,1.95,1.29,0.705,3.7,2,Outside HZ,0.254538527339389
Kepler-1586 b,Kepler-1586,1.52,2.92,4.57,891.5309991800191,105.771,0.12208,15.6049212,0.0,6681.0,1.75,1.45,0.18311,4.12,0,Outside HZ,0.6502400846354353
Kepler-639 b,Kepler-639,2.38,6.26,2.55,1152.9324988208045,295.826,0.09358,10.21420496,0.0,5896.0,1.29,1.14,0.48255,4.27,3,Outside HZ,0.5152149936051119
Kepler-1442 b,Kepler-1442,3.93,14.7,1.33,627.5829618284888,25.972,0.40814,81.4162941,0.0,6394.0,1.44,1.34,0.65109,4.25,0,Outside HZ,0.539292423983628
WASP-100 b,WASP-100,14.90797,400.4658,0.53,2394.375995622029,5502.8822,0.04574,2.84938,0.0,6900.0,1.57,0.77,0.76571,4.35,2,Outside HZ,0.20407375325751778
Kepler-1972 b,Kepler-1972,0.802,2.02,22.2,1194.8925902247408,341.3,0.08006,7.54425,0.067,5818.0,1.384,1.12,0.29447,4.2,3,Outside HZ,0.4806239578522953
Kepler-637 b,Kepler-637,4.75,20.2,1.04,785.7031135823296,63.805,0.16619,23.20584623,0.0,6096.0,2.56,1.64,0.38249,3.84,0,Outside HZ,0.4637209512375165
K2-231 b,K2-231,2.5,6.8,2.39,,,,13.841901,,5695.0,0.95,1.01,-0.11208,4.48,0,Unknown,
Kepler-253 b,Kepler-253,1.63,3.29,4.17,1037.97931170371,194.346,0.046,3.783986,0.0,5208.0,0.786,0.86,-0.38741,4.595,3,Outside HZ,0.6021244224544835
Kepler-210 c,Kepler-210,3.62,12.8,1.48,624.3441871708883,25.44,0.07,7.972513,0.0,4559.0,0.65,0.77,-0.79874,4.663,0,Outside HZ,0.5570554258625205
Kepler-722 b,Kepler-722,2.63,7.41,2.24,1254.4471877589776,414.601,0.0514,4.093573252,0.0,5863.0,1.05,1.03,-0.03923,4.41,3,Outside HZ,0.4820315187239876
HAT-P-64 b,HAT-P-64,19.08889413,184.34047606,0.144,1766.0,1611.0,0.05387,4.007232,0.101,6457.0,1.735,1.298,0.66839,4.072,2,Outside HZ,0.1804029979420125
Kepler-1555 b,Kepler-1555,1.61,3.22,4.24,1303.4382386729656,483.262,0.0805,8.10501635,0.0,5866.0,1.06,1.04,0.38933,4.4,3,Outside HZ,0.552447466877875
TIC 257060897 b,TIC 257060897,17.26183028,201.50321004,0.215,1775.0,1804.5549,0.04922,3.66003639,0.039,5993.0,1.863,1.187,0.60531,3.972,2,Outside HZ,0.19718722520856757
TOI-6393 b,TOI-6393,2.75958542,8.04,2.1,696.0,39.0679,,9.53176110329,,5008.2,0.766023,0.835,-0.47332,4.5876,0,Outside HZ,0.5911855982522473
K2-162 b,K2-162,1.44,2.67,4.91,631.0,34.8621,0.0795,9.45889,,4842.0,0.69,0.75,-0.65691,4.63,0,Outside HZ,0.7458302675470213
TOI-1775 b,TOI-1775,8.04728896,96.0,1.01,758.5875190602242,55.4426,0.08,10.2405549,0.0,5284.0,0.8288,0.9218,-0.31605,4.565,2,Outside HZ,0.41693549038302163
HD 181720 b,HD 181720,14.0,127.132,0.255,249.06,0.5671,1.85,956.0,0.26,5736.0,1.5,1.03,0.288,4.09,1,Conservative HZ,0.384138096713459
Kepler-818 b,Kepler-818,5.11,22.9,0.943,880.8202836764992,100.779,0.0886,10.035385814,0.0,5638.0,0.92,0.94,-0.124,4.49,0,Outside HZ,0.4318399242529826
HD 96700 b,HD 96700,2.93,8.9,1.94,1089.02,228.5794,0.0777,8.1245,0.138,5845.0,1.16,0.89,0.13988,4.39,3,Outside HZ,0.4907985289714566
Kepler-401 c,Kepler-401,2.15,5.27,2.91,746.5128360642658,51.996,0.269,47.318218,0.0,6117.0,1.333,1.173,0.56611,4.254,0,Outside HZ,0.6263855430450703
Kepler-265 c,Kepler-265,2.63,7.41,2.24,755.0,65.359,0.127,17.028937,0.0,5835.0,1.103,0.97,0.00548,4.326,0,Outside HZ,0.5841990097161203
Kepler-1168 b,Kepler-1168,2.5,6.8,2.39,379.0,4.107,0.2663,55.8226539,0.0,5157.0,0.82,0.87,-0.5302,4.56,0,Outside HZ,0.7400353819408964
Kepler-1960 b,Kepler-1960,1.30749704,2.26,5.56,1685.7773371197695,1352.14,0.0354,2.297940016,0.0,6371.0,1.072,1.117,0.27069,4.426,3,Outside HZ,0.5240844351558815
Kepler-1564 b,Kepler-1564,1.47,2.76,4.77,705.6566541463183,41.514,0.1327,18.0540381,0.0,5528.0,0.9,0.93,-0.13536,4.5,0,Outside HZ,0.7137104001029527
Kepler-1666 b,Kepler-1666,2.88273782,8.66,1.99,732.6121406497329,48.23,0.1761,25.8476,0.0,6293.0,1.14586,1.23,0.26839,4.40971,0,Outside HZ,0.5722557877320853
Kepler-532 b,Kepler-532,2.57,7.13,2.31,671.7355938684861,34.089,0.10151,12.92491623,0.0,5192.0,0.79,0.87,-0.45789,4.58,0,Outside HZ,0.6133797291727439
Kepler-713 b,Kepler-713,2.48,6.71,2.42,1080.5955848018457,228.283,0.0748,7.411141,0.0,5785.0,0.99,0.98,0.08457,4.44,3,Outside HZ,0.5214187223726177
HD 180053 b,HD 180053,13.3,697.31902,1.63,542.98,17.673,0.843,213.72,0.081,5131.0,4.06,1.75,1.09897,3.54,1,Outside HZ,0.43970705093959495
HD 181342 b,HD 181342,13.2,807.2882,1.93,410.15,5.836,1.592,564.1,0.022,4945.0,4.71,1.69,1.17,3.28,1,Outside HZ,0.48878910626627603
Kepler-668 b,Kepler-668,2.7,7.75,2.16,790.0,77.619,0.0768,8.35390639,0.0,5352.0,0.82,0.87,-0.39647,4.55,0,Outside HZ,0.5694806646885797
TOI-7008 b,TOI-7008,4.94735276,21.7,0.985,1783.0,1679.35,,0.84069041367,,5116.06,0.95255,0.88,-0.23357,4.4731,3,Outside HZ,0.3303289781638584
K2-148 b,K2-148,1.33,2.33,5.44,733.87,48.8,0.0454,4.38395,,4079.0,0.632,0.65,-0.99568,4.653,0,Outside HZ,0.7226050479461682
Kepler-189 c,Kepler-189,2.38,22.7,9.25,544.0,18.811,0.137,20.134866,0.0,5235.0,0.75,0.803,-0.44774,4.619,0,Outside HZ,0.6554332691136519
Kepler-223 c,Kepler-223,3.44,5.1,0.71,1159.3559849402175,302.474,0.09117,9.84564,0.15,5803.0,1.72,1.125,0.37128,4.46,3,Outside HZ,0.40219897098617874
Kepler-271 d,Kepler-271,0.66,0.219,4.19,1031.2337293893404,189.343,0.05554,5.24972541,0.0,5555.0,0.87,0.9,-0.25319,4.52,3,Outside HZ,0.5961567637105234
Kepler-342 c,Kepler-342,1.96,4.5,3.28,824.2816328644753,77.29,0.185,26.234138,0.0,6175.0,1.472,1.213,0.45345,4.187,0,Outside HZ,0.6219876249969705
HD 168443 c,HD 168443,12.2,5500.33841154,16.6,205.47,0.2987,2.842,1753.1096,0.21,5491.0,1.711479,0.98,0.38246,3.987745,1,Conservative HZ,0.42646727664218503
K2-71 b,K2-71,2.15,5.27,2.91,533.27,13.4,0.0559,6.98541,,4006.0,0.426,0.477,-1.51871,4.852,0,Outside HZ,0.7016086740313623
Kepler-394 c,Kepler-394,1.66,3.39,4.07,901.0,94.528,0.11,12.130686,0.0,6402.0,1.132,0.87,0.05347,4.408,0,Outside HZ,0.6319914552422902
EPIC 212587672 c,EPIC 212587672,2.32,5.99,2.64,658.0,,,23.228555,,6004.0,0.98,0.99,0.03848,4.45,0,Unknown,0.6389991246485228
Kepler-1600 c,Kepler-1600,1.94206512,4.43,3.32,843.3651453535737,84.7,0.06961,7.298049927,0.0,5119.0,0.834,0.818,-0.33945,4.508,0,Outside HZ,0.6185486905386632
Kepler-1344 b,Kepler-1344,1.84,4.04,3.56,1219.0,425.169,0.05501,4.7683049,0.0,5981.0,1.13,1.09,0.14599,4.37,3,Outside HZ,0.5460081075674347
GJ 887 b,GJ 887,1.8,3.9,3.67,426.0,7.8,0.0683,9.2619,0.14,3688.0,0.468,0.495,-1.43415,4.156,0,Outside HZ,0.793354273355852
